Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US26091,26091,"Lenawee County, Michigan",99878,*****
0500000US26093,26093,"Livingston County, Michigan",181678,*****
0500000US26095,26095,"Luce County, Michigan",6590,*****
0500000US26097,26097,"Mackinac County, Michigan",11144,*****
0500000US26099,26099,"Macomb County, Michigan",841769,*****
0500000US26101,26101,"Manistee County, Michigan",24753,*****
0500000US26103,26103,"Marquette County, Michigan",67178,*****
0500000US26105,26105,"Mason County, Michigan",28672,*****
0500000US26107,26107,"Mecosta County, Michigan",42947,*****
0500000US26109,26109,"Menominee County, Michigan",24041,*****
0500000US26111,26111,"Midland County, Michigan",83744,*****
0500000US26113,26113,"Missaukee County, Michigan",14945,*****
0500000US26115,26115,"Monroe County, Michigan",151944,*****
0500000US26117,26117,"Montcalm County, Michigan",63357,*****
0500000US26119,26119,"Montmorency County, Michigan",9709,*****
0500000US26121,26121,"Muskegon County, Michigan",171755,*****
0500000US26123,26123,"Newaygo County, Michigan",48517,*****
0500000US26125,26125,"Oakland County, Michigan",1207097,*****
0500000US26127,26127,"Oceana County, Michigan",26636,*****
0500000US26129,26129,"Ogemaw County, Michigan",21674,*****
0500000US26131,26131,"Ontonagon County, Michigan",6703,*****
0500000US26133,26133,"Osceola County, Michigan",23486,*****
0500000US26135,26135,"Oscoda County, Michigan",8709,*****
0500000US26137,26137,"Otsego County, Michigan",24175,*****
0500000US26139,26139,"Ottawa County, Michigan",264835,*****
0500000US26141,26141,"Presque Isle County, Michigan",13368,*****
0500000US26143,26143,"Roscommon County, Michigan",24447,*****
0500000US26145,26145,"Saginaw County, Michigan",200017,*****
0500000US26147,26147,"St. Clair County, Michigan",162978,*****
0500000US26149,26149,"St. Joseph County, Michigan",61314,*****
0500000US26151,26151,"Sanilac County, Michigan",43096,*****
0500000US26153,26153,"Schoolcraft County, Michigan",8455,*****
0500000US26155,26155,"Shiawassee County, Michigan",70402,*****
0500000US26157,26157,"Tuscola County, Michigan",55616,*****
0500000US26159,26159,"Van Buren County, Michigan",76149,*****
0500000US26161,26161,"Washtenaw County, Michigan",346010,*****
0500000US26163,26163,"Wayne County, Michigan",1822469,*****
0500000US26165,26165,"Wexford County, Michigan",32694,*****
0500000US27001,27001,"Aitkin County, Minnesota",16166,*****
0500000US27003,27003,"Anoka County, Minnesota",331649,*****
0500000US27005,27005,"Becker County, Minnesota",32600,*****
0500000US27007,27007,"Beltrami County, Minnesota",44652,*****
0500000US27009,27009,"Benton County, Minnesota",38560,*****
0500000US27011,27011,"Big Stone County, Minnesota",5250,*****
0500000US27013,27013,"Blue Earth County, Minnesota",63991,*****
0500000US27015,27015,"Brown County, Minnesota",25772,*****
0500000US27017,27017,"Carlton County, Minnesota",35304,*****
0500000US27019,27019,"Carver County, Minnesota",91355,*****
0500000US27021,27021,"Cass County, Minnesota",28519,*****
0500000US27023,27023,"Chippewa County, Minnesota",12327,*****
0500000US27025,27025,"Chisago County, Minnesota",53526,*****
0500000US27027,27027,"Clay County, Minnesota",58937,*****
0500000US27029,27029,"Clearwater County, Minnesota",8672,*****
0500000US27031,27031,"Cook County, Minnesota",5206,*****
0500000US27033,27033,"Cottonwood County, Minnesota",11665,*****
0500000US27035,27035,"Crow Wing County, Minnesota",62521,*****
0500000US27037,27037,"Dakota County, Minnesota",399443,*****
0500000US27039,27039,"Dodge County, Minnesota",20071,*****
0500000US27041,27041,"Douglas County, Minnesota",36167,*****
0500000US27043,27043,"Faribault County, Minnesota",14546,*****
0500000US27045,27045,"Fillmore County, Minnesota",20880,*****
0500000US27047,27047,"Freeborn County, Minnesota",31188,*****
0500000US27049,27049,"Goodhue County, Minnesota",46144,*****
0500000US27051,27051,"Grant County, Minnesota",6016,*****
0500000US27053,27053,"Hennepin County, Minnesota",1158039,*****
0500000US27055,27055,"Houston County, Minnesota",19001,*****
0500000US27057,27057,"Hubbard County, Minnesota",20372,*****
0500000US27059,27059,"Isanti County, Minnesota",38004,*****
0500000US27061,27061,"Itasca County, Minnesota",45052,*****
0500000US27063,27063,"Jackson County, Minnesota",10273,*****
0500000US27065,27065,"Kanabec County, Minnesota",16255,*****
0500000US27067,27067,"Kandiyohi County, Minnesota",42150,*****
0500000US27069,27069,"Kittson County, Minnesota",4547,*****
0500000US27071,27071,"Koochiching County, Minnesota",13293,*****
0500000US27073,27073,"Lac qui Parle County, Minnesota",7240,*****
0500000US27075,27075,"Lake County, Minnesota",10849,*****
0500000US27077,27077,"Lake of the Woods County, Minnesota",4039,*****
0500000US27079,27079,"Le Sueur County, Minnesota",27744,*****
0500000US27081,27081,"Lincoln County, Minnesota",5876,*****
0500000US27083,27083,"Lyon County, Minnesota",25714,*****
0500000US27085,27085,"McLeod County, Minnesota",36527,*****
0500000US27087,27087,"Mahnomen County, Minnesota",5442,*****
0500000US27089,27089,"Marshall County, Minnesota",9475,*****
0500000US27091,27091,"Martin County, Minnesota",20727,*****
0500000US27093,27093,"Meeker County, Minnesota",23262,*****
0500000US27095,27095,"Mille Lacs County, Minnesota",26004,*****
0500000US27097,27097,"Morrison County, Minnesota",33173,*****
0500000US27099,27099,"Mower County, Minnesota",39115,*****
0500000US27101,27101,"Murray County, Minnesota",8690,*****
0500000US27103,27103,"Nicollet County, Minnesota",32689,*****
0500000US27105,27105,"Nobles County, Minnesota",21349,*****
0500000US27107,27107,"Norman County, Minnesota",6796,*****
0500000US27109,27109,"Olmsted County, Minnesota",144507,*****
0500000US27111,27111,"Otter Tail County, Minnesota",57381,*****
0500000US27113,27113,"Pennington County, Minnesota",13950,*****
0500000US27115,27115,"Pine County, Minnesota",29564,*****
0500000US27117,27117,"Pipestone County, Minnesota",9536,*****
0500000US27119,27119,"Polk County, Minnesota",31426,*****
0500000US27121,27121,"Pope County, Minnesota",10978,*****
0500000US27123,27123,"Ramsey County, Minnesota",510885,*****
0500000US27125,27125,"Red Lake County, Minnesota",4100,*****
0500000US27127,27127,"Redwood County, Minnesota",16006,*****
0500000US27129,27129,"Renville County, Minnesota",15653,*****
0500000US27131,27131,"Rice County, Minnesota",64171,*****
0500000US27133,27133,"Rock County, Minnesota",9620,*****
0500000US27135,27135,"Roseau County, Minnesota",15665,*****
0500000US27137,27137,"St. Louis County, Minnesota",200150,*****
0500000US27139,27139,"Scott County, Minnesota",130689,*****
0500000US27141,27141,"Sherburne County, Minnesota",88558,*****
0500000US27143,27143,"Sibley County, Minnesota",15189,*****
0500000US27145,27145,"Stearns County, Minnesota",150307,*****
0500000US27147,27147,"Steele County, Minnesota",36524,*****
0500000US27149,27149,"Stevens County, Minnesota",9712,*****
0500000US27151,27151,"Swift County, Minnesota",9764,*****
0500000US27153,27153,"Todd County, Minnesota",24783,*****
0500000US27155,27155,"Traverse County, Minnesota",3549,*****
0500000US27157,27157,"Wabasha County, Minnesota",21636,*****
0500000US27159,27159,"Wadena County, Minnesota",13808,*****
0500000US27161,27161,"Waseca County, Minnesota",19089,*****
0500000US27163,27163,"Washington County, Minnesota",238721,*****
0500000US27165,27165,"Watonwan County, Minnesota",11177,*****
0500000US27167,27167,"Wilkin County, Minnesota",6584,*****
0500000US27169,27169,"Winona County, Minnesota",51481,*****
0500000US27171,27171,"Wright County, Minnesota",124737,*****
0500000US27173,27173,"Yellow Medicine County, Minnesota",10357,*****
0500000US28001,28001,"Adams County, Mississippi",32391,*****
0500000US28003,28003,"Alcorn County, Mississippi",37027,*****
0500000US28005,28005,"Amite County, Mississippi",13139,*****
0500000US28007,28007,"Attala County, Mississippi",19454,*****
0500000US28009,28009,"Benton County, Mississippi",8725,*****
0500000US28011,28011,"Bolivar County, Mississippi",34239,*****
0500000US28013,28013,"Calhoun County, Mississippi",14903,*****
0500000US28015,28015,"Carroll County, Mississippi",10553,*****
0500000US28017,28017,"Chickasaw County, Mississippi",17458,*****
0500000US28019,28019,"Choctaw County, Mississippi",8506,*****
0500000US28021,28021,"Claiborne County, Mississippi",9681,*****
0500000US28023,28023,"Clarke County, Mississippi",16688,*****
0500000US28025,28025,"Clay County, Mississippi",20633,*****
0500000US28027,28027,"Coahoma County, Mississippi",26099,*****
0500000US28029,28029,"Copiah County, Mississippi",29324,*****
0500000US28031,28031,"Covington County, Mississippi",19571,*****
0500000US28033,28033,"DeSoto County, Mississippi",161536,*****
0500000US28035,28035,"Forrest County, Mississippi",75378,*****
0500000US28037,28037,"Franklin County, Mississippi",8055,*****
0500000US28039,28039,"George County, Mississippi",22579,*****
0500000US28041,28041,"Greene County, Mississippi",14352,*****
0500000US28043,28043,"Grenada County, Mississippi",21886,*****
0500000US28045,28045,"Hancock County, Mississippi",44044,*****
0500000US28047,28047,"Harrison County, Mississippi",188110,*****
0500000US28049,28049,"Hinds County, Mississippi",246335,*****
0500000US28051,28051,"Holmes County, Mississippi",19207,*****
0500000US28053,28053,"Humphreys County, Mississippi",9399,*****
0500000US28055,28055,"Issaquena County, Mississippi",1556,188
0500000US28057,28057,"Itawamba County, Mississippi",23362,*****
0500000US28059,28059,"Jackson County, Mississippi",139430,*****
0500000US28061,28061,"Jasper County, Mississippi",17033,*****
0500000US28063,28063,"Jefferson County, Mississippi",7743,*****
0500000US28065,28065,"Jefferson Davis County, Mississippi",12364,*****
0500000US28067,28067,"Jones County, Mississippi",67868,*****
0500000US28069,28069,"Kemper County, Mississippi",10391,*****
0500000US28071,28071,"Lafayette County, Mississippi",47586,*****
0500000US28073,28073,"Lamar County, Mississippi",55580,*****
0500000US28075,28075,"Lauderdale County, Mississippi",80204,*****
0500000US28077,28077,"Lawrence County, Mississippi",12832,*****
0500000US28079,28079,"Leake County, Mississippi",23563,*****
0500000US28081,28081,"Lee County, Mississippi",83235,*****
0500000US28083,28083,"Leflore County, Mississippi",32196,*****
0500000US28085,28085,"Lincoln County, Mississippi",34850,*****
0500000US28087,28087,"Lowndes County, Mississippi",59584,*****
0500000US28089,28089,"Madison County, Mississippi",95481,*****
0500000US28091,28091,"Marion County, Mississippi",26810,*****
0500000US28093,28093,"Marshall County, Mississippi",37019,*****
0500000US28095,28095,"Monroe County, Mississippi",36912,*****
0500000US28097,28097,"Montgomery County, Mississippi",10866,*****
0500000US28099,28099,"Neshoba County, Mississippi",29682,*****
0500000US28101,28101,"Newton County, Mississippi",21687,*****
0500000US28103,28103,"Noxubee County, Mississippi",11511,*****
0500000US28105,28105,"Oktibbeha County, Mississippi",47486,*****
0500000US28107,28107,"Panola County, Mississippi",34675,*****
0500000US28109,28109,"Pearl River County, Mississippi",55886,*****
0500000US28111,28111,"Perry County, Mississippi",12217,*****
0500000US28113,28113,"Pike County, Mississippi",40300,*****
0500000US28115,28115,"Pontotoc County, Mississippi",29962,*****
0500000US28117,28117,"Prentiss County, Mississippi",25384,*****
0500000US28119,28119,"Quitman County, Mississippi",8171,*****
0500000US28121,28121,"Rankin County, Mississippi",142136,*****
0500000US28123,28123,"Scott County, Mississippi",28207,*****
0500000US28125,28125,"Sharkey County, Mississippi",4835,188
0500000US28127,28127,"Simpson County, Mississippi",27476,*****
0500000US28129,28129,"Smith County, Mississippi",16425,*****
0500000US28131,28131,"Stone County, Mississippi",17657,*****
0500000US28133,28133,"Sunflower County, Mississippi",29230,*****
0500000US28135,28135,"Tallahatchie County, Mississippi",15262,*****
0500000US28137,28137,"Tate County, Mississippi",28580,*****
0500000US28139,28139,"Tippah County, Mississippi",22095,*****
0500000US28141,28141,"Tishomingo County, Mississippi",19573,*****
0500000US28143,28143,"Tunica County, Mississippi",10716,*****
0500000US28145,28145,"Union County, Mississippi",27175,*****
0500000US28147,28147,"Walthall County, Mississippi",15405,*****
0500000US28149,28149,"Warren County, Mississippi",48419,*****
0500000US28151,28151,"Washington County, Mississippi",51010,*****
0500000US28153,28153,"Wayne County, Mississippi",20754,*****
0500000US28155,28155,"Webster County, Mississippi",10162,*****
0500000US28157,28157,"Wilkinson County, Mississippi",9778,*****
0500000US28159,28159,"Winston County, Mississippi",19160,*****
0500000US28161,28161,"Yalobusha County, Mississippi",12647,*****
0500000US28163,28163,"Yazoo County, Mississippi",28220,*****
0500000US29001,29001,"Adair County, Missouri",25542,*****
0500000US29003,29003,"Andrew County, Missouri",17205,*****
0500000US29005,29005,"Atchison County, Missouri",5664,*****
0500000US29007,29007,"Audrain County, Missouri",25617,*****
0500000US29009,29009,"Barry County, Missouri",35680,*****
0500000US29011,29011,"Barton County, Missouri",12428,*****
0500000US29013,29013,"Bates County, Missouri",17003,*****
0500000US29015,29015,"Benton County, Missouri",19021,*****
0500000US29017,29017,"Bollinger County, Missouri",12389,*****
0500000US29019,29019,"Boone County, Missouri",163266,*****
0500000US29021,29021,"Buchanan County, Missouri",89162,*****
0500000US29023,29023,"Butler County, Missouri",42792,*****
0500000US29025,29025,"Caldwell County, Missouri",9302,*****
0500000US29027,29027,"Callaway County, Missouri",44157,*****
0500000US29029,29029,"Camden County, Missouri",43731,*****
0500000US29031,29031,"Cape Girardeau County, Missouri",75690,*****
0500000US29033,29033,"Carroll County, Missouri",9279,*****
0500000US29035,29035,"Carter County, Missouri",6225,*****
0500000US29037,29037,"Cass County, Missouri",99394,*****
0500000US29039,29039,"Cedar County, Missouri",13941,*****
0500000US29041,29041,"Chariton County, Missouri",7759,*****
0500000US29043,29043,"Christian County, Missouri",77474,*****
0500000US29045,29045,"Clark County, Missouri",7082,*****
0500000US29047,29047,"Clay County, Missouri",222048,*****
0500000US29049,29049,"Clinton County, Missouri",20687,*****
0500000US29051,29051,"Cole County, Missouri",75813,*****
0500000US29053,29053,"Cooper County, Missouri",17542,*****
0500000US29055,29055,"Crawford County, Missouri",24753,*****
0500000US29057,29057,"Dade County, Missouri",7811,*****
0500000US29059,29059,"Dallas County, Missouri",16825,*****
0500000US29061,29061,"Daviess County, Missouri",8341,*****
0500000US29063,29063,"DeKalb County, Missouri",12878,*****
0500000US29065,29065,"Dent County, Missouri",15595,*****
0500000US29067,29067,"Douglas County, Missouri",13690,*****
0500000US29069,29069,"Dunklin County, Missouri",31970,*****
0500000US29071,29071,"Franklin County, Missouri",101440,*****
0500000US29073,29073,"Gasconade County, Missouri",15160,*****
0500000US29075,29075,"Gentry County, Missouri",6773,*****
0500000US29077,29077,"Greene County, Missouri",275671,*****
0500000US29079,29079,"Grundy County, Missouri",10256,*****
0500000US29081,29081,"Harrison County, Missouri",8901,*****
0500000US29083,29083,"Henry County, Missouri",22234,*****
0500000US29085,29085,"Hickory County, Missouri",9554,*****
0500000US29087,29087,"Holt County, Missouri",4840,*****
0500000US29089,29089,"Howard County, Missouri",10160,*****
0500000US29091,29091,"Howell County, Missouri",40330,*****
0500000US29093,29093,"Iron County, Missouri",10563,*****
0500000US29095,29095,"Jackson County, Missouri",672784,*****
0500000US29097,29097,"Jasper County, Missouri",116493,*****
0500000US29099,29099,"Jefferson County, Missouri",218628,*****
